id,growth,revenue,workers
25806,120.0826,37375836,199
22534,120.0485,109695228,40
24527,119.9942,7592000,26
21003,119.8977,38680000,85
989,119.8941,26663803,250
3711,119.8501,84169384,227
19290,119.7875,7182533,62
2064,119.7747,9085129,50
894,119.7063,34013909,148
2852,119.6789,14176921,118
22420,119.6033,3566288,35
25059,119.5372,9659139,15
26055,119.3691,20306122,35
23642,119.291,3067705,15
24141,119.2476,2904816,16
26012,119.1897,5951000,17
25681,119.0672,3842814,3
19820,118.8741,20748094,84
4882,118.8637,38898129,51
152,118.8316,111440000,145
25200,118.7266,12484551,35
20177,118.7218,11913237,76
19807,118.7232,11177580,2722
25813,118.6744,2123342,19
21231,118.524,9324295,35
23915,118.5089,5891000,16
25573,118.4983,6620789,24
19476,118.4424,35344272,41
18161,118.4328,68127000,1025
3025,118.4166,5623900,88
1616,118.401,136330955,628
26529,118.3546,15139835,22
22787,118.3368,48228789,803
23592,118.2668,2946119,70
21056,118.2518,35488463,151
3852,118.2283,257489011,2961
25583,118.1846,2185463,21
25219,118.1544,3251818,23
24844,118.1188,2134135,18
24330,118.0577,40495740,60
25826,117.9151,5441775,16
25756,117.905,2259124,9
25776,117.8308,57604467,110
25929,117.7358,95805461,210
21762,117.7373,12239029,174
23570,117.7127,574742000,1294
23883,117.6628,16640093,24
22271,117.6261,265112638,385
4393,117.573,36521481,48
1143,117.5202,58172363,267
25876,117.4972,21548448,47
4,117.4658,10023000,45
23619,117.4635,14460454,73
2480,117.354,38865333,105
26324,117.3426,37515645,900
24153,117.1672,9163900,57
2992,117.1687,9123255,30
25418,117.0976,2387748,110
19389,117.0077,9990593,14
21922,116.9942,3904359,20
3089,116.9348,8280027,17
6019,116.8726,13263204,25
25585,116.7673,8778248,110
26016,116.7276,9727929,44
2122,116.6248,18127195,60
19803,116.5501,14927877,25
26618,116.503,40730169,34
25987,116.4663,4050402,6
21702,116.438,3321330,25
22930,116.4231,33026032,33
19631,116.3942,4437363,56
23847,116.368,79260659,123
21967,116.3499,3141677,31
284,116.3416,798666000,140
1154,116.3171,111608856,1600
25888,116.3156,2113987,5
22151,116.3071,5013766,29
24266,116.2141,5494000,48
2043,116.2005,4162974,25
7965,116.096,14511681,69
19897,116.0189,18144714,277
19671,115.9612,9283981,41
2239,115.5598,168638930,300
3949,115.536,16786111,57
25546,115.4856,18149728,25
17549,115.4475,78494000,1400
25619,115.4224,5326115,33
26552,115.406,2800773,11
26164,115.346,26556367,16
17468,115.2986,14661758,110
22101,115.2608,22777937,28
23733,115.2594,7047088,31
22460,115.2206,3001101,18
17467,115.2001,7396903,75
25204,115.1799,6926263,65
23956,115.1501,2626015,4
20852,115.1274,20432800,45
22172,115.0355,13226508,92
22519,115.0363,3840239,25
24004,115.0066,9592627,71
25795,114.9692,13723744,100
19705,114.956,9646283,15
19407,114.9406,32032815,22
22458,114.9301,42755076,116
24380,114.876,3330108,30
19762,114.8354,6377144,37
1807,114.8276,420482000,488
118,114.7202,27475857,202
4038,114.7071,9195731,28
24978,114.7142,8303000,30
420,114.5598,50062800,93
20686,114.4983,58247000,507
22094,114.3177,7435531,70
25542,114.0994,8422452,450
4821,114.0894,74699517,890
21595,114.0831,14639000,80
24564,114.0646,9406000,23
17976,114.0453,11064000,38
25000,114.0324,3809509,41
24126,113.9703,43130000,1000
8181,113.9338,227354512,273
19552,113.9153,8149582,53
20166,113.8301,21748728,100
3738,113.716,44592034,330
73,113.6922,11315000,67
1025,113.6295,17882083,182
24997,113.5991,11733000,61
26278,113.5834,2891735,10
1784,113.5357,50737118,120
23653,113.544,7862127,46
24887,113.3026,4474681,22
20137,113.2082,17385000,83
25058,113.1538,2079202,26
3754,113.1382,98943000,155
2598,113.1431,37744614,200
471,113.027,34041173,90
20623,113.0102,569240000,1227
57,112.943,33583810,1469
21918,112.9326,6229322,18
22018,112.8948,39415509,974
21094,112.8856,33605720,78
19974,112.8087,9495820,9
2900,112.7915,21443000,98
21004,112.7933,15717549,79
24490,112.7676,5566000,40
21521,112.7547,23600964,142
1605,112.7047,1621033577,2363
19990,112.7007,5206594,37
17461,112.6934,19504937,50
26073,112.691,14480000,40
23708,112.6568,6748611,16
25448,112.5947,2937634,8
274,112.4402,31541000,199
26230,112.3928,18625400,63
25556,112.3222,8235618,93
25182,112.2859,3651258,6
25532,112.2701,7951000,20
5492,112.2228,96604900,52
11095,112.1876,319682168,222
24630,112.141,23908360,223
9398,112.1355,11500145,64
1711,112.1183,15516474,79
21655,112.1045,36821256,113
22049,111.7294,5992714,58
24160,111.6307,4603555,15
23576,111.4589,7535741,74
25320,111.4443,73097031,251
24139,111.3578,20470000,100
1759,111.2918,7363645,51
21622,111.2323,11830000,83
1493,111.2154,46305343,28
22263,111.1437,4320000,15
20254,111.1321,43341525,95
25950,111.0849,28038631,270
17473,111.0827,21484000,140
21983,110.9992,31124950,188
21489,110.9795,25984168,110
26503,110.8946,12246331,55
25629,110.7851,5418059,82
25033,110.7715,7782118,15
21900,110.7706,7350227,18
26249,110.7632,9528054,16
24846,110.7186,2859230,25
3033,110.5666,32611994,88
18471,110.5225,10445096,27
24244,110.3954,3267409,36
18687,110.373,27866609,40
26447,110.365,5015140,55
2910,110.3445,5199617,18
22273,110.1748,75693243,95
18264,110.1436,6575960,0
2833,110.1292,15386941,110
21731,110.0596,11187023,96
20289,110.0299,7273458,36
1809,110.0232,110912699,238
26134,109.9961,4009831,82
26509,109.8812,7581714,13
2123,109.8689,16307803,37
21293,109.7848,10636328,110
23604,109.7695,14068244,22
18103,109.7614,38904081,1000
21288,109.7511,18227645,115
23946,109.6763,11593000,75
12595,109.6494,63655013,330
2244,109.6419,10727154,17
24965,109.5894,3664593,38
19991,109.4563,8328943,22
24303,109.4502,26707000,100
18438,109.3661,40189817,201
22380,109.3292,10703000,61
2948,109.274,9441352,60
21928,109.1399,18069418,102
22431,109.1407,3836526,14
25223,109.0702,282599176,315
17782,109.051,7170974,48
25185,109.0234,3669750,27
26165,108.7988,6169321,24
22242,108.7739,19059000,16
1083,108.7255,28873000,180
25819,108.6703,443457224,286
10859,108.6577,10447625,40
21546,108.5162,3993440,30
26416,108.4946,8914904,35
25222,108.4672,2311882,4
21856,108.4483,2869958,5
25717,108.3901,26005000,135
19652,108.3645,17333580,42
20032,108.2629,98266472,592
18529,108.2538,25676203,62
23774,108.2366,9794830,413
1201,108.0154,26026550,595
2507,108.0086,33269919,125
25277,107.9956,9537499,20
26140,107.973,8321000,30
25938,107.8446,5887026,180
1030,107.7914,23745823,64
21997,107.7409,172427000,896
24066,107.6925,7267662,9
5758,107.6496,233475414,1089
19972,107.6325,9050341,12
17912,107.5171,9110000,105
2053,107.5111,1013667345,4329
26027,107.4765,13350804,307
10621,107.4561,19718439,150
25900,107.4263,2057731,11
20301,107.3014,62811784,164
20771,107.285,4487922,14
24121,107.1773,9927890,17
22193,107.0527,10113856,10
21927,107.0276,4837200,24
2831,106.9688,13381163,124
19509,106.9666,7902398,115
25752,106.9422,2308306,25
20331,106.8906,6900692,48
25060,106.8812,2872721,33
25605,106.7298,53087800,120
265,106.7126,1724988401,418
1515,106.6793,16610595,44
25927,106.6774,2593874,31
2572,106.5899,19562000,143
25312,106.5823,17823217,170
3277,106.5252,65287790,75
7328,106.3661,18942343,37
1670,106.3392,45066000,345
25158,106.2662,5790778,10
19766,106.2116,19426068,92
23535,106.2015,8413296,62
21975,106.1965,4949679,27
25554,106.1831,5202000,34
17892,106.0891,16597325,104
23643,106.0512,6873374,11
22563,106.0059,54161000,400
26024,105.9115,65475282,172
21917,105.8208,10658056,127
1393,105.742,63152000,246
21551,105.5175,3728136,30
21864,105.5022,5431762,27
26044,105.3969,11722000,33
24825,105.3562,5035331,10
18277,105.2847,11349190,84
24805,105.2559,11950000,110
1372,105.2058,12161975,63
2644,105.1992,3120865,22
23577,104.7952,1041888929,7500
24120,104.6897,28703480,333
23691,104.6794,14493000,13
21683,104.6343,4116060,13
23734,104.6004,8074808,23
25736,104.5886,4921122,31
24351,104.4984,6910000,42
18557,104.4681,7344735,56
17442,104.1782,15543164,122
25129,104.1693,2268715,29
25011,104.086,3448305,19
22143,104.0705,18520679,76
1202,104.0096,7529018,12
17770,104.0101,7463565,15
18025,103.9693,7747680,70
25114,103.9382,6424334,38
20226,103.8058,22208894,140
26564,103.7987,3796168,63
23762,103.7641,3302104,14
4262,103.7382,43695178,121
17555,103.588,21706375,107
25325,103.5706,6757619,25
23943,103.4652,2127461,10
19773,103.3828,5344900,72
1173,103.0918,19225406,65
22854,103.0437,158753917,456
799,103.0283,15562570,98
26573,102.9499,4159236,20
24124,102.9075,3026554,15
25531,102.8674,7899903,52
18662,102.8025,15300304,628
5019,102.7452,39748022,87
2676,102.7301,30129324,198
24890,102.6969,7416321,20
25444,102.6301,2128190,26
25113,102.6153,2474543,23
1955,102.5897,16380210,139
19443,102.5592,11576092,27
14132,102.4137,94299861,157
25786,102.385,9108766,89
19302,102.3134,45991700,45
1456,102.2587,37480000,215
2264,102.2213,11517685,45
24226,102.206,52996692,261
24068,102.1978,119573540,80
22860,102.1243,36187478,135
18062,102.0886,22448000,114
22883,102.0162,8964172,228
2362,101.9166,6970531,48
1539,101.8985,92958427,1144
24307,101.8842,112181000,375
9062,101.8602,39888418,58
26208,101.6791,3967637,59
17379,101.6452,26087609,74
29,101.5823,46610923,144
25039,101.5441,2219000,85
26085,101.4698,6292272,462
19597,101.4397,14855248,66
26576,101.3861,8847854,35
22073,101.3485,63706476,61
4114,101.341,14813697,113
26105,101.305,48309873,24
21680,101.2718,3524324,6
25387,101.2359,26201354,148
24145,101.1457,7316136,40
21840,101.1546,4352673,69
524,100.9938,26698000,102
25046,100.9841,9775680,96
25616,100.8844,30663000,91
22355,100.8385,3810922,30
26248,100.7772,27382000,97
20047,100.6272,42175617,116
5664,100.621,12922000,45
25560,100.6022,1991715,13
24416,100.5935,2577436,12
25838,100.5756,7112008,34
17602,100.5619,8630180,48
1214,100.5489,86092370,0
3231,100.5366,27514085,1054
26559,100.4865,5043281,33
18510,100.273,8512204,47
17294,100.2481,8463600,17
25808,100.2368,5084812,75
22148,100.2393,3622702,48
41,100.1736,79138770,628
19751,100.0366,13090938,48
25633,100.0426,5447573,28
10040,100.0,4972000,48
18464,99.9615,22121112,83
24392,99.8278,29854306,1059
18288,99.8137,5723227,148
1344,99.7472,26953332,229
1832,99.7399,60663000,400
1674,99.7314,11755500,48
22730,99.7298,9000445,81
26116,99.6857,76250829,106
17491,99.6918,6949945,241
23854,99.6921,2594000,8
7036,99.6723,13406000,110
23948,99.6584,12058864,39
3095,99.6358,13864938,91
19520,99.6354,12531086,67
26064,99.5601,2533132,37
1114,99.5332,6996263,74
24366,99.4898,2704718,11
17905,99.3201,6849519,67
24389,99.2796,411333000,398
19905,99.2502,86094000,220
26337,99.2404,33094853,80
19405,99.2021,6389662,64
20406,99.1826,5838094,29
25278,99.1443,2301312,29
21758,99.1286,8436046,35
4212,99.1067,27638000,137
17776,99.0031,10240051,65
777,98.9964,7019209,32
22446,98.9984,6920000,55
1558,98.9745,26820857,180
22217,98.948,6808000,14
24056,98.9153,3804652,32
24292,98.9113,6390395,38
24175,98.9089,2168381,11
25998,98.9131,2092532,15
2077,98.8718,36015095,82
3699,98.7383,7246000,38
253,98.6333,22464525,40
24161,98.6081,9015850,190
24086,98.5878,951065127,239
25648,98.53,8829384,140
6753,98.5311,4703040,25
25908,98.4241,2675815,19
26475,98.3529,5735943,46
20914,98.3308,6670286,40
20516,98.2155,109447768,190
26090,98.1862,6236458,60
19342,98.0994,15014369,42
162,98.0804,26098590,162
23807,98.0338,4793739,29
22092,97.9791,77497271,1218
26513,97.8876,3484346,34
22846,97.883,61121303,194
580,97.8729,308022533,35
22800,97.8364,25718203,146
1895,97.8415,7939818,11
20250,97.7601,5307589,20
25954,97.7305,15955422,131
553,97.6584,57653000,315
23775,97.6583,2886557,12
25285,97.6084,55937000,600
18788,97.5638,106681491,136
26579,97.5444,3043737,15
17589,97.5272,6266090,13
26551,97.4897,10944846,51
20614,97.4816,3764000,16
2558,97.4545,73781250,364
19721,97.4413,7373943,36
22587,97.434,25248079,117
1371,97.4338,25062976,136
4170,97.3349,1868964476,1668
23712,97.299,8463385,69
21835,97.2668,10230009,77
20004,97.2604,105984490,650
21380,97.231,20058395,9
17974,97.1451,256675000,353
21938,97.1089,4010240,21
2870,97.0784,319399000,1179
25401,97.0407,12249216,32
26486,96.9822,15779948,14
18554,96.9017,27934151,131
26099,96.8956,12752590,462
25995,96.8106,2900840,11
22375,96.7759,56923729,98
22174,96.626,17774301,138
1952,96.5955,22681949,251
2821,96.5202,805736000,120
24140,96.4963,6628242,85
25647,96.4826,35184000,355
19869,96.4844,4574981,425
20332,96.3908,5740889,56
26063,96.3655,22207482,132
24452,96.3699,2846621,25
24834,96.3058,15703792,8
21432,96.297,7071494,122
24903,96.2849,2314542,18
17766,96.2491,21843842,105
26082,96.2532,3012000,19
1110,96.2188,118337051,600
42,96.1763,32237403,40
25379,96.1749,17034190,12
20368,95.9995,15863944,95
25335,95.96,2041521,11
21981,95.9174,70148434,270
3673,95.8516,28590237,427
22337,95.8066,3969000,15
22149,95.7975,80437552,69
25801,95.8042,4661593,16
23798,95.7878,75932963,23
20194,95.7882,27139044,158
1511,95.7522,89099333,397
26147,95.7153,19583361,157
17768,95.6622,242582000,1350
25644,95.6464,13169676,117
17921,95.5831,7965080,30
7127,95.4393,30434345,387
26207,95.3487,24480506,88
26192,95.2623,2167796,6
25351,95.2066,6814259,30
26362,95.1681,4607737,40
19614,95.0854,26152426,75
18174,95.0925,18223894,1577
25653,95.0572,4898145,24
25450,94.9957,82335000,160
20591,94.9934,15845547,92
22346,94.9403,3459800,27
26111,94.9254,3980672,38
18877,94.9192,13037348,3
25286,94.8625,2040000,17
26047,94.7556,6062834,120
24509,94.7327,98531901,1200
20857,94.7125,32225581,173
25845,94.7103,6602625,55
26275,94.6559,47647574,50
4348,94.6381,81797736,282
24413,94.5703,4021070,20
1704,94.5619,15157831,900
20021,94.5452,4475986,41
25120,94.5109,5975271,150
24633,94.5038,16691147,144
1415,94.4878,33877133,80
20297,94.4663,25437446,140
24830,94.4539,5070388,15
9217,94.2976,12592100,25
20849,94.267,83551469,989
22040,94.271,6011782,27
22005,94.2606,4223265,22
2872,94.2372,50104000,65
26328,94.2165,3256592,9
7365,94.1805,23336348,56
24891,94.1765,4076182,30
23745,94.041,7717685,20
3013,93.9248,122538000,644
25463,93.8896,3772264,25
25012,93.8182,3198000,12
3037,93.7903,37039801,34
1927,93.7918,16465794,22
25067,93.7703,10429005,109
18041,93.7606,25123000,40
22321,93.7337,22290996,114
17645,93.6664,70547979,35
1186,93.5471,11341307,96
19455,93.5029,8260233,20
23732,93.4851,10891277,121
20420,93.4802,87075653,237
26156,93.3727,275975262,450
18986,93.3538,7412606,51
20818,93.3445,36807000,77
875,93.3091,15456586,79
2871,93.2473,66268360,36
21943,93.2432,2860000,43
20078,93.1216,17706661,19
18104,93.102,30992129,41
24824,93.1034,2240000,21
24308,92.9859,118438044,126
23939,92.9924,23244000,89
24275,92.9759,3208402,21
21580,92.9291,200134000,53
25216,92.7606,2918023,12
22144,92.6178,22074000,32
24549,92.6119,74781474,850
17894,92.5864,22269815,95
17652,92.5163,52140320,250
8102,92.4494,59973000,365
17554,92.4198,38026000,190
10890,92.4066,672257631,5529
22210,92.3789,20971625,102
24043,92.3727,5440707,14
25924,92.3174,2030808,12
24034,92.292,2906076,21
22751,92.2442,18581239,120
22638,92.2298,15798880,75
25909,92.1649,19533751,53
21906,92.163,4062946,45
689,92.1186,88447803,333
24916,92.0391,6395785,25
652,91.9889,40301598,33
26548,91.9869,5290523,52
993,91.9641,6850403,31
6184,91.9522,49651827,350
25345,91.9445,3511749,45
24092,91.9417,3220974,38
25225,91.9123,14496893,15
23931,91.7148,4656510,35
922,91.6993,38469250,234
26390,91.5637,2042923,5
17672,91.5192,11545276,72
20696,91.469,14498766,98
2211,91.4152,19888984,50
25123,91.4058,2363659,17
24806,91.3575,40457004,100
171,91.345,22758276,2700
6630,91.3341,5607313,41
19704,91.3137,5771039,38
20160,91.2998,179971017,600
25640,91.2973,12437927,158
21858,91.2783,9447028,60
20601,91.2586,7556251,7
17398,91.1697,21153676,21
20476,91.1072,23193485,225
3519,91.0984,20036441,109
24495,91.0647,215503978,435
2222,91.045,76165264,300
25971,91.0158,74013518,299
744,91.0229,17369807,129
20634,90.8251,6179304,12
24149,90.7819,85818516,250
23495,90.7733,5622393,35
23735,90.7548,27194000,95
22110,90.6654,62605000,68
4285,90.6507,165221237,300
24152,90.6538,23876864,78
19833,90.6501,17383100,173
23349,90.4996,17013205,168
18656,90.4758,7202298,39
802,90.4671,128294891,191
23705,90.4234,5457684,31
6736,90.3393,17598478,86
8163,90.2629,173753904,2196
1033,90.2602,57406275,253
3765,90.2431,54934599,117
23920,90.208,6585000,14
25839,90.1964,3814734,8
2632,90.1664,78801243,149
8128,90.1426,622696000,2995
25767,90.1043,94666231,353
908,90.0723,64974170,129
25561,90.0551,8404039,13
18509,90.0344,7189000,46
24417,89.9756,6143085,53
24150,89.9637,2592399,23
25658,89.9588,2052562,11
21327,89.9525,2423758,9
2184,89.8924,13485658,255
23885,89.8055,2773148,23
22133,89.616,29737472,38
17275,89.603,36199000,97
23513,89.5163,2552154,16
26408,89.5099,21278700,118
25477,89.3459,64454000,135
26393,89.3269,4442796,8
4828,89.3157,18481000,129
18216,89.286,11545789,57
19866,89.2443,3736214,16
24196,89.1477,13944315,28
26089,89.1451,3336942,25
26129,89.1439,5192000,45
25883,89.1039,290377330,1823
20139,89.0392,18967560,94
24346,88.9488,25671893,144
17594,88.8947,50331000,435
4524,88.8867,14457912,146
24801,88.8889,4250000,13
26316,88.8453,2794087,7
18659,88.8311,2438098,4
19492,88.8029,8898951,38
26253,88.7672,207859163,35
18589,88.6642,14650073,67
3647,88.6276,9001439,68
25220,88.6284,2203865,5
25298,88.5733,8206618,31
26058,88.5467,29969982,210
2270,88.5492,24238143,163
21929,88.5418,6269335,14
578,88.4614,19015685,171
22220,88.4505,3956327,9
21887,88.4266,39283299,10
857,88.4134,100759678,200
25549,88.357,24531625,68
1238,88.3112,595664000,700
26454,88.3128,117575000,442
17617,88.2856,13416996,130
3395,88.2451,6035517,15
24526,88.231,19313361,105
23716,88.1988,61638054,64
24926,88.182,10808505,119
24391,88.1666,2662441,10
25494,88.156,2811417,20
24962,88.008,4431680,41
23981,88.0102,3685000,124
24039,88.0082,3178965,23
22277,87.9999,66249084,2411
790,87.9739,10021057,31
24084,87.7574,3535187,25
25964,87.7249,2028251,11
3390,87.711,117111000,167
11878,87.7031,16351440,107
18537,87.6785,26428577,133
22107,87.6674,2998046,18
24864,87.6244,2706370,27
24447,87.5358,21655118,14
19474,87.5235,19640563,131
3455,87.5169,12393822,58
202,87.5108,318306313,194
26554,87.459,14220646,125
5394,87.4597,2965583,19
18546,87.4472,30597000,78
26056,87.4046,3951207,9
3751,87.3752,30411000,37
22836,87.3695,60879776,392
18458,87.3433,18425689,67
26544,87.3188,148379000,369
24711,87.2934,63944320,246
25563,87.2881,3536000,14
25295,87.2667,29147290,1200
715,87.2734,5978886,21
21855,87.2417,5662290,52
22010,86.9841,2945000,33
21247,86.921,3768093,48
1966,86.8865,34688607,54
18302,86.8709,5322155,45
3029,86.8569,79644000,1800
2762,86.6692,16035295,116
19585,86.6448,10272942,71
25457,86.6245,128682035,75
25932,86.5446,4138790000,109
26589,86.444,5988894,45
25353,86.4443,2116024,18
21459,86.3623,18694000,23
1893,86.3263,206340191,91
18164,86.3195,4057548,16
25669,86.2069,2322000,25
17587,86.0987,5857769,44
6190,86.0923,49836242,28
3494,86.0442,16711211,60
21648,86.0259,130363957,1100
995,85.9408,65427953,167
26197,85.922,54267032,80
3803,85.9091,14028041,150
19942,85.9032,9974037,35
24358,85.8834,21832000,104
23953,85.869,12243191,50
692,85.8359,18864304,56
3795,85.8378,11053659,162
26389,85.7398,4155000,35
25224,85.6923,3016015,63
26441,85.6797,2007998,28
24542,85.6187,3289288,21
23329,85.5939,4962910,10
19318,85.5684,4194500,17
632,85.5454,11617000,46
20607,85.4995,49110562,185
22455,85.5037,14290824,29
2391,85.4885,169474767,280
25068,85.4256,3459420,2
25148,85.1439,3098705,28
25529,85.1305,62817150,300
22507,85.1283,5762726,15
21854,85.116,3347365,23
5028,85.0947,2270190,10
22195,85.0781,9616528,85
6566,85.0278,35793087,252
25263,84.9117,98491437,120
24186,84.8983,50805211,220
3712,84.8356,10522055,35
965,84.7069,47401022,270
22413,84.6908,13770681,81
5340,84.6935,11338976,1132
20400,84.6615,45266935,58
26338,84.6612,18588000,95
25704,84.6572,2106926,40
24817,84.6249,115457000,145
2340,84.6222,25374561,115
23817,84.5711,14567727,166
21608,84.5473,6384084,16
24028,84.5059,4139680,51
25759,84.4681,169801000,52
24207,84.4648,3512196,32
24334,84.418,22357000,430
26040,84.4231,17700963,28
3989,84.3325,10025896,40
20288,84.3215,15730000,68
24953,84.3033,26268611,217
21780,84.2352,27323365,94
25211,84.219,2288000,14
25797,84.176,6264215,40
20611,83.9979,5401024,31
4628,83.9436,38207235,107
21644,83.8888,26894595,214
2650,83.8788,17845291,86
20717,83.7044,15035072,180
25726,83.6998,3316808,25
25063,83.6877,6759280,9
2735,83.6777,78671000,411
24347,83.67,4446904,40
21992,83.6001,16289000,145
25149,83.5628,3952000,35
3806,83.5126,9055453,84
22784,83.4224,448143000,475
25525,83.4221,2487708,31
25729,83.3897,30201086,153
24658,83.3781,20974017,130
2919,83.351,39570597,335
19274,83.331,4194438,13
23554,83.3101,61269986,11
26522,83.1974,4470983,20
1256,83.1874,50393826,4800
5293,83.1556,12581095,46
25670,83.1496,54423312,320
20050,83.1422,4413914,35
22478,83.0452,3783904,22
5193,83.0393,6176936,30
20859,82.971,23137924,54
503,82.8977,13517708,90
21422,82.8674,5102000,14
3235,82.8345,7392000,41
2085,82.7745,6581312,23
21678,82.7721,2288822,25
1865,82.7462,23914572,125
24180,82.681,4703536,8
25748,82.638,3551378,17
380,82.5232,16927143,26
20064,82.5096,5175548,2
21272,82.4549,2686519,100
19858,82.425,16061698,41
4488,82.4244,90119422,185
23595,82.3939,2059931,15
159,82.2267,9725280,150
26219,82.1946,12541082,8
5676,82.135,20558997,130
25957,82.1197,8219891,62
18677,82.0987,27852000,139
24802,82.102,5291654,13
6099,82.0832,28037101,254
18102,82.0711,18648750,82
24427,82.064,13505132,90
2470,82.0175,12035000,47
18136,82.0249,9394075,77
24940,82.0214,5465684,45
19849,81.949,23078377,129
2798,81.9416,12794127,23
20168,81.9241,115543941,1511
19625,81.9249,3875000,30
2672,81.9039,39535000,73
24982,81.8933,2421000,16
19733,81.8743,4853415,7
3290,81.7502,9811086,55
17551,81.6714,11895750,66
1236,81.663,4894965,21
25994,81.6367,4558982,26
20265,81.6185,6119040,39
25678,81.6006,4482860,24
21982,81.5538,7612146,147
24085,81.4761,18875128,102
19871,81.4806,10533524,40
2168,81.4493,1644275000,1783
25010,81.4524,63996893,545
24981,81.3993,4534782,17
21183,81.3247,3427337,5
7009,81.21,12859334,23
1311,81.1988,12368651,63
22176,81.1534,56379974,621
18463,81.1257,17346349,82
24518,81.1199,99980476,579
24889,81.1139,17850614,365
279,81.1043,41822030,108
18399,81.0703,5551777,37
22564,81.0383,390420342,1711
25409,81.0394,28046962,39
1947,81.0166,20015000,45
25982,80.9871,10613821,129
3861,80.8704,25129294,62
1158,80.7972,30105541,92
17931,80.774,121787440,78
8796,80.7726,13425748,105
24375,80.5447,3521973,23
23954,80.4959,8853581,21
26401,80.3648,2056350,140
1178,80.2514,13764000,437
24471,80.2255,3600171,13
18451,80.2247,515427499,196
23626,80.1994,2955276,21
6944,80.178,11565988,38
20705,80.1586,11274014,107
24169,80.1609,2666752,42
26095,80.1631,2254440,5
11500,80.1118,21334082,150
20280,80.084,5145000,30
11,80.0549,94149808,1700
19656,80.0518,6950000,45
1654,80.0201,17040178,61
26452,79.9925,29019532,120
24973,79.9745,2989511,50
21469,79.9539,28680400,347
24272,79.9272,229310000,624
24480,79.9268,5006732,63
3153,79.9169,42819953,375
26070,79.9226,5307790,12
927,79.9107,9428846,60
22285,79.8888,14965838,45
6411,79.8094,30945272,109
26046,79.7291,6319467,32
5065,79.6949,58663582,309
25642,79.6567,3710481,23
24944,79.6394,5581578,37
901,79.5488,5818117,25
24918,79.4753,5293430,3
25339,79.4501,2051482,14
24364,79.433,145309200,987
1163,79.4154,17911779,61
24181,79.4047,6041731,40
21424,79.3815,7449705,33
2290,79.3747,17586581,43
21934,79.3387,24582399,136
2647,79.3215,19450783,70
23912,79.3244,14327493,67
24809,79.2873,22488000,95
22039,79.2513,12304269,100
2968,79.2447,25519989,148
914,79.2262,23496215,164
19419,79.2206,5308793,34
20413,79.2046,24261058,95
19752,79.1987,4768939,40
22717,79.1841,5575891,10
25967,79.1408,6654525,13
20147,79.1254,8900015,18
24849,79.1157,4730152,27
888,78.9542,57110703,400
2887,78.941,27813130,4400
25340,78.9447,21364263,88
8318,78.9375,17912453,95
2317,78.9133,17788954,86
26569,78.8347,112462000,275
24115,78.7506,3201085,12
22499,78.672,10905632,100
912,78.5756,150403501,90
25520,78.5727,9031577,45
3813,78.5448,627767000,5010
24235,78.5136,2426000,23
20604,78.4856,105369000,65
17726,78.378,8281083,172
26069,78.318,10663870,21
37,78.2826,20547806,58
24098,78.2376,109554429,300
3283,78.2282,21014828,197
6246,78.2308,13378135,18
20699,78.2268,4108456,31
24479,78.1246,17034612,10
25780,77.9305,2027490,70
19527,77.852,6523461,90
24454,77.7754,16427000,95
22756,77.7599,1166718000,9000
21394,77.7638,5863637,38
22765,77.7467,26278000,35
3889,77.6958,38357400,125
24956,77.685,2073993,10
26336,77.6043,11150000,27
18441,77.5557,11626700,85
23937,77.4881,3411135,18
24995,77.3759,29564463,246
20603,77.3774,4365143,38
2230,77.2644,6990024,67
23874,77.2247,2093665,31
24225,77.1581,28730800,171
21667,77.141,16444000,30
20834,77.1223,42323950,77
24170,77.0937,2652541,7
4749,77.0611,13517420,67
25917,77.0408,3470000,27
141,77.027,21892185,52
25178,77.0257,10483829,82
22281,76.9896,21706000,47
19686,76.9483,15911401,7
2837,76.8722,9329968,58
20260,76.8393,6257619,32
23794,76.8274,3064419,14
21995,76.8253,2406591,26
1607,76.8186,3776647,35
940,76.7256,10852910,45
22489,76.7063,65754179,157
20868,76.689,190863000,767
1878,76.6844,30960258,443
2183,76.6685,96954740,156
3960,76.6733,14387323,106
8816,76.6733,3960041,10
20593,76.6576,972500000,899
5475,76.6429,43347986,65
23767,76.5971,3404644,12
21100,76.5948,217122179,112
3578,76.5022,7226000,43
1537,76.4921,46159589,346
24353,76.4461,32699000,75
4226,76.2817,1285640000,653
17543,76.2572,12659496,78
560,76.241,78602869,110
16378,76.2257,8430420,55
26357,76.2189,3370954,27
1659,76.204,23525000,94
26178,76.1949,8510659,26
6348,76.1484,35279000,25
24474,76.1282,3677010,24
10951,75.9902,34329554,89
2035,75.8975,31514505,11
26048,75.9049,3330851,7
26028,75.8946,4411814,31
26377,75.8943,2763034,26
25626,75.8619,18729833,175
17675,75.7967,20943893,88
19134,75.7503,59381638,202
24304,75.7226,23256973,18
24290,75.7177,3926805,22
26592,75.6777,229681000,1217
6031,75.6716,10231297,30
7409,75.6616,18228957,36
22565,75.6385,15715577,60
20574,75.6206,22244380,24
25484,75.6152,6237655,22
24210,75.4276,515076658,340
25139,75.4201,19991120,78
26536,75.4053,17851000,131
20823,75.3206,47627787,546
3771,75.2839,172702015,460
2260,75.2227,15125887,115
23857,75.0694,275512000,229
7633,75.054,170744969,246
